Natural Philosophy,Will,Science,Class2,Fly,Description,Ranged,Manipulation,Skills,UniqueMonster,subtype1,subtype5,Initiative,Type,Disable Device,id,Escape Artist,Swim,Occult,MR,Mythic,Class1,MT,Stealth,Bluff,Int,Politics,Knowledge (geography),subtype4,RacialMods,Str,Weaponry,Wis,AC_Flat-footed,Computer,Dexterity,subtype6,OtherGear,Appraise,Crafts,Willpower,Speed_Special,Climb,Class1_Lvl,Organization,Persuasion,Empathy,AC,Burrow_Speed,Base_Speed,Knowledge (history),Gear,Knowledge (nature),Profession,Larceny,Exoterica,Size,Armor,Linguistics,Heal,Knowledge (engineering),Speed_Land,Expression,subtype3,Animal Ken,Knowledge (planes),Sleight of Hand,Class2_Lvl,Knowledge (dungeoneering),Brawl,Fly_Speed,Melee,Drive,Wits,Perform,Alignment,Streetwise,Reach,Socialize,Knowledge (nobility),Name,Fort,Strength,Spellcraft,Athletics,Ride,CharacterFlag,Ref,subtype2,Integrity,Maneuverability,Composure,"Source
",Stamina,Intimidation,Medicine,Resolve,Feats,ClassArchetypes,Burrow,CR,Intelligence,Defense,Craft,AC_Touch,Dex,Health,Presence,Languages,Subterfuge,SQ,CofDRanged,Environment,VariantParent,Use Magic Device,Sense Motive,Handle Animal,Climb_Speed,AlternateNameForm,Treasure,Speed,Group,Investigation,Diplomacy,Academics,CofDMelee,Knowledge (arcana),Firearms,HP,Acrobatics,Disguise,XP,Knowledge (local),CompanionFlag,CompanionFamiliarLink,Space,Race,Survival,Intimidate,Con,Perception,Knowledge (religion),HD,Cha,Swim_Speed
0,12,0,,1,,,3,"Bluff +20, Diplomacy +20, Fly +12, Heal +20, Linguistics +20, Perception +24, Sense Motive +24, Spellcraft +20, Survival +20",0,fire,,4,dragon,0,129,0,0,0,0,0,,0,0,1,16,0,0,,,25,1,17,27,3,1,,,0,3,6,,0,,solitary,1,1,28,30,60,0,,0,0,0,0,8,4,1,1,0,1,3,,0,0,0,,0,1,200,"bite +20 (2d6+10), 2 claws +20 (1d8+7), 2 wings +15 (1d6+3), tail slap +15 (1d8+10)",0,3,0,CG,0,5,1,0,Adult Brass Dragon,14,7,1,0,0,0,10,,7,poor,3,PFRPG Bestiary,5,0,1,3,"Alertness, Flyby Attack, Hover, Greater Spell Focus (enchant), Improved Initiative, Power Attack, Spell Focus (enchant)",,1,11,3,3,0,10,12,13,3,"Common, Draconic, plus any 14 others",1,move sand,,warm deserts,,0,1,0,,,triple,13,Metallic Dragon,0,1,0,"[['bite ', 3], [' 2 claws ', 2], [' 2 wings ', 2], [' tail slap ', 2]]",0,1,161,0,0,"12,800",0,0,NULL,5,,1,0,21,1,0,14d12+70,16,
0,12,0,,1,,,3,"Bluff +20, Diplomacy +20, Fly +11, Heal +20, Knowledge (arcana) +21, Knowledge (nature) +21, Perception +20, Sense Motive +20, Survival +20, Swim +41",0,extraplanar,,4,dragon,0,1171,0,1,1,0,0,,0,0,1,19,0,0,,,30,1,16,27,4,1,,,0,4,6,,0,,solitary,1,1,27,,60,0,,1,0,0,0,8,4,0,1,0,1,3,,1,0,0,,0,1,200,"bite +23 (2d6+15), 2 claws +23 (1d8+10), tail slap +18 (1d8+15), 2 wings +18 (1d6+5)",0,3,0,LN,0,5 (10 with bite),1,0,Adult Brine Dragon,13,10,0,0,0,0,11,water,6,,3,PFRPG Bestiary 2,4,0,1,3,"Hover, Improved Initiative, Improved Vital Strike, Lightning Reflexes, Power Attack, Skill Focus (Swim), Vital Strike",,0,11,4,3,0,9,11,12,3,"Aquan, Common, Draconic, Elven, Halfling",1,water breathing,,any aquatic (Plane of Water),,0,1,0,,,triple,16,Primal Dragon,0,1,0,"[['bite ', 3], [' 2 claws ', 2], [' tail slap ', 2], [' 2 wings ', 2]]",1,1,147,0,0,"12,800",0,0,NULL,10,,1,0,19,1,0,14d12+56,17,
0,15,0,,1,,,5,"Diplomacy +24, Fly +11, Handle Animals +21, Intimidate +24, Knowledge (arcana, geography) +24, Perception +28, Sense Motive +28, Spellcraft +24, Stealth +11, Swim +35",0,water,,6,dragon,0,132,0,1,0,0,0,,0,1,0,20,0,0,,,27,1,21,28,5,1,,,0,5,10,,0,,solitary,1,1,28,,40,0,,0,0,0,0,20,4,0,0,0,1,5,,0,0,0,,0,1,200,"bite +22 (2d8+12), 2 claws +22 (2d6+8), 2 wings +20 (1d8+4), tail slap +20 (2d6+12)",0,5,0,LG,0,10 (15 with bite),1,0,Adult Bronze Dragon,15,8,1,0,0,0,10,,9,poor,5,PFRPG Bestiary,5,1,0,5,"Alertness, Cleave, Flyby Attack, Hover, Improved Vital Strike, Multiattack, Power Attack, Vital Strike",,0,13,5,5,0,8,10,25,5,"Aquan, Common, Draconic, Elven, Gnome, 2 more",0,"change shape, water breathing, wave mastery",,temperate coastlines,,0,1,0,,,triple,14,Metallic Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",0,1,184,0,0,"25,600",0,0,NULL,15,,0,1,21,1,0,16d12+80,20,60
0,13,0,,1,,,4,"Bluff +21, Diplomacy +21, Fly +16, Intimidate +21, Knowledge (arcana) +20, Knowledge (nature) +20, Perception +25, Sense Motive +25, Spellcraft +20",0,air,,5,dragon,0,2526,0,0,1,0,0,,0,0,1,16,0,0,,,27,1,19,27,3,1,,,0,3,8,,0,,solitary or clan (2-5),1,1,28,,40,0,,1,0,0,0,20,4,0,0,0,1,4,,1,0,0,,0,1,,"bite +20 (2d8+12), 2 claws +20 (2d6+8), 2 wings +15 (1d8+4), tail slap +15 (2d6+12)",0,4,0,N,0,10 (15 with bite),1,0,Adult Cloud Dragon,14,8,1,0,0,0,10,,5,poor,4,Tome of Horrors Complete,5,1,0,4,"Alertness, Flyby Attack, Hover, Improved Initiative, Power Attack, Skill Focus (Fly), Wingover",,0,11,3,4,0,9,12,25,4,"Auran, Aquan, Common, Draconic, Giant",1,cloud form,,temperate and warm mountains,,0,1,0,,,triple standard,14,Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",1,1,161,0,0,"12,800",0,0,NULL,15,,0,1,21,1,0,14d12+70,18,
0,15,0,,1,,,4,"Appraise +22, Diplomacy +29, Fly +10, Intimidate +23, Knowledge (planes) +22, Perception +24, Sense Motive +24, Stealth +10, Survival +24, Swim +15",0,air,,6,dragon,0,1174,0,1,0,0,0,,0,1,0,16,0,0,,,24,1,20,29,3,1,,,1,3,10,,0,,solitary,1,1,29,,40,0,,0,0,0,0,20,4,0,0,0,1,4,,0,1,0,,0,1,200,"bite +22 (2d8+10/19-20), 2 claws +22 (2d6+7), tail slap +19 (2d6+10), 2 wings +19 (1d8+3)",0,5,0,CN,0,10 (15 with bite),1,0,Adult Cloud Dragon,15,7,0,0,0,0,9,extraplanar,4,,5,PFRPG Bestiary 2,5,1,0,5,"Critical Focus, Improved Critical (bite), Improved Initiative, Multiattack, Power Attack, Skill Focus (Diplomacy), Weapon Focus (bite, claws)",,0,13,3,5,0,7,9,25,4,"Auran, Common, Draconic, Elven",0,cloud form (16 rounds/day),,any sky (Plane of Air),,0,1,0,,,triple,13,Primal Dragon,1,1,0,"[['bite ', 5], [' 2 claws ', 3], [' tail slap ', 3], [' 2 wings ', 2]]",0,1,184,0,0,"25,600",0,0,NULL,15,,1,1,21,1,0,16d12+80,19,
0,13,0,,1,,,4,"Bluff +22, Craft (traps) +28, Diplomacy +22, Fly +13, Perception +22, Perform (comedy) +19, Sense Motive +22, Spellcraft +22, Stealth +15, Use Magic Device +22",0,earth,,5,dragon,0,135,0,0,0,0,0,,0,1,1,18,0,0,,,25,1,19,28,4,1,,,0,4,8,,0,,solitary,1,1,29,,40,0,,0,0,0,0,8,4,0,0,0,1,4,,0,0,0,,0,1,200,"bite +21 (2d6+10/19-20), 2 claws +21 (1d8+7/19-20), 2 wings +16 (1d6+3), tail +16 (1d8+10)",0,4,0,CG,0,5 (10 with bite),1,0,Adult Copper Dragon,14,7,1,0,0,0,10,,7,poor,4,PFRPG Bestiary,5,0,0,4,"Combat Expertise, Greater Trip, Improved Critcal (bite, claw), Improved Initiative, Improved Trip, Power Attack, Vital Strike",,0,12,4,4,0,10,12,13,4,"Common, Draconic, Elven, Gnome, Halfling",1,trap master,,warm hills,,1,1,0,,,triple,13,Metallic Dragon,0,1,0,"[['bite ', 3], [' 2 claws ', 2], [' 2 wings ', 2], [' tail ', 2]]",0,1,172,0,0,"19,200",0,0,NULL,10,,0,0,21,1,0,15d12+75,18,
0,11,0,,1,,,6,"Bluff +26, Climb +30, Disguise +23, Fly +11, Intimidate +22, Knowledge (dungeoneering) +19, Perception +19, Sense Motive +19, Stealth +13",0,earth,,4,dragon,0,1177,0,0,0,0,0,,0,1,1,16,0,0,,,23,0,17,26,3,1,,,0,3,6,,1,,solitary,0,1,27,30,60,0,,0,0,0,0,8,4,0,0,0,1,6,,0,0,0,,1,0,,"bite +19 (2d6+9/19-20), 2 claws +18 (1d8+6), tail slap +16 (1d8+9), 2 wings +16 (1d6+3)",0,3,0,CG,0,5 (10 with bite),0,0,Adult Crystal Dragon,15,6,0,0,0,0,11,extraplanar,7,,3,PFRPG Bestiary 2,5,1,0,3,"Deceitful, Great Fortitude, Improved Critical (bite), Lightning Reflexes, Multiattack, Power Attack, Weapon Focus (bite)",,1,10,3,3,0,10,12,13,6,"Common, Draconic, Terran, Undercommon",1,razor sharp,,any underground (Plane of Earth),,0,1,0,,,triple,12,Primal Dragon,0,0,0,"[['bite ', 3], [' 2 claws ', 2], [' tail slap ', 2], [' 2 wings ', 2]]",0,0,149,0,1,"9,600",0,0,NULL,10,,0,1,21,1,0,13d12+65,22,
1,12,1,,1,,,2,"Bluff +16, Craft (crystal carving) +15, Craft (traps) +11, Diplomacy +11, Disable Device +8, Fly +2, Knowledge (arcana) +17, Knowledge (dungeoneering) +10, Knowledge (engineering) +23, Linguistics +8, Perception +25, Sense Motive +21, Spellcraft +17",0,shapechanger,,4,dragon,1,2529,0,0,1,0,0,,0,0,1,16,0,0,,+4 Perception,25,0,16,25,3,1,,,0,3,6,,0,,solitary,1,1,25,,30,0,,0,0,0,0,8,4,1,0,1,1,2,,0,0,0,,1,0,,"bite +17 (2d6+10), 2 claws +17 (1d8+7), 2 wings +15 (1d6+3), tail slap +15 (1d6+10)",0,3,0,N,0,5 (10 with bite),1,0,Adult Dungeon Dragon,10,7,1,0,0,0,7,,5,poor,3,Tome of Horrors Complete,3,0,0,3,"Alertness, Craft Wondrous ItemB, Flyby Attack, Iron Will, Master CraftsmanB, Multiattack, Skill Focus (Craft [crystal carving]), Skill Focus (Knowledge [engineering])",,0,9,3,3,0,9,11,11,2,"Aklo, Common, Draconic, Gnoll, Goblin, Orc, Undercommon",1,"change shape (alter self), craft crystal ball",,underground,,0,1,0,,,triple standard plus crystal ball,13,Dragon,0,1,0,"[['bite ', 3], [' 2 claws ', 2], [' 2 wings ', 2], [' tail slap ', 2]]",1,0,104,0,0,"6,400",0,0,NULL,10,,0,0,16,1,0,11d12+33,14,
0,15,0,,1,,,3,"Acrobatics +11 (+15 when jumping), Bluff +23, Climb +37, Escape Artist +2, Fly +12, Intimidate +23, Knowledge (arcana) +15, Knowledge (nature) +15, Perception +23, Spellcraft +23, Stealth +22, Survival +16",0,earth,,4,dragon,0,2037,1,0,1,0,0,,0,1,1,16,0,0,,,29,1,17,30,3,1,,,0,3,6,,1,,solitary,0,0,30,,40,0,,1,0,0,0,20,4,0,0,0,1,3,,1,0,0,,0,1,200,"bite +25 (2d8+13), 2 claws +24 (2d6+9), gore +24 (2d6+13), tail slap +22 (2d6+13)",0,3,0,CE,0,10 (15 with bite and gore),0,0,Adult Forest Dragon,16,9,1,1,0,0,10,,1,,3,PFRPG Bestiary 3,6,1,0,3,"Improved Initiative, Improved Natural Armor, Iron Will, Multiattack, Power Attack, Skill Focus (Stealth), Stealthy, Toughness, Weapon Focus (bite)",,1,14,3,4,0,8,10,26,3,"Common, Draconic, Sylvan",1,"change shape, sound imitation, woodland stride",,any forest,,0,0,0,,,triple,15,Imperial Dragon,0,0,0,"[['bite ', 5], [' 2 claws ', 3], [' gore ', 3], [' tail slap ', 3]]",1,1,229,1,0,"38,400",0,0,NULL,15,,1,1,22,1,0,17d12+119,16,
0,18,0,,1,,,5,"Diplomacy +26, Fly +13, Heal +26, Knowledge (arcana, local, nobility, religion) +26, Perception +30, Sense Motive +30, Spellcraft +26, Swim +39",0,fire,,6,dragon,0,138,0,1,0,0,0,,0,0,0,20,0,0,,,31,1,21,30,5,1,,,0,5,10,,0,,solitary,1,1,30,,60,0,,0,0,0,0,20,4,0,1,0,1,5,,0,0,0,,0,1,250,"bite +26 (2d8+15/19-20), 2 claws +26 (2d6+10/19-20), 2 wings +24 (1d8+5), tail +24 (2d6+15)",0,5,0,LG,0,10 (15 with bite),1,0,Adult Gold Dragon,17,10,1,0,0,0,11,,9,poor,5,PFRPG Bestiary,6,0,1,5,"Alertness, Critical Focus, Extend Spell, Improved Critical (bite, claw), Iron Will, Multiattack, Power Attack, Vital Strike",,0,15,5,5,0,8,10,26,5,"Celestial, Common, Draconic, 3 more",0,"change shape, detect gems, fast flight, luck",,warm plains,,0,1,0,,,triple,16,Metallic Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail ', 3]]",0,1,225,0,0,"51,200",0,0,NULL,15,,0,0,23,1,0,18d12+108,20,60
0,11,0,,1,,,2,"Bluff +18, Fly +15, Intimidate +18, Knowledge (local) +18, Perception +23, Sense Motive +23, Stealth +13, Swim +31",0,water,,4,dragon,0,4797,0,1,0,0,0,,0,1,1,15,0,0,,,25,0,17,28,2,1,,,0,2,6,,0,,solitary,0,1,29,,60,0,,0,0,0,0,8,4,0,0,0,1,2,,0,0,0,,0,0,,"2 claws +19 (1d8+7), bite +20 (2d6+10/19-20), 2 wings +17 (1d6+3), tail slap +17 (1d8+10)",0,3,0,NE,1,5 (10 with bite),0,0,Adult Gray Dragon,13,7,0,0,0,0,11,,2,average,3,Tome of Horrors 4,5,1,0,3,"Alertness, Improved Critical (bite), Improved Initiative, Lightning Reflexes, Multiattack, Power Attack, Weapon Focus (bite)",,0,10,2,3,0,10,12,13,2,"Aquan, Common, Draconic Special Abilities",1,,,warm coastlines,,0,1,0,,,triple standard,13,Dragon,0,0,0,"[['2 claws ', 2], [' bite ', 3], [' 2 wings ', 2], [' tail slap ', 2]]",0,0,149,0,0,"9,600",1,0,NULL,10,,0,1,21,1,0,13d12+65,15,
0,14,0,,1,,,3,"Fly +10, Knowledge (arcane) +21, Knowledge (nature) +21, Perception +25, Spellcraft +21, Stealth +10, Survival +21, Swim +34, Use Magic Device +21",0,air,,4,dragon,0,120,0,1,0,0,0,,0,1,0,16,0,0,,,27,1,17,27,3,1,,,0,3,6,,0,,solitary,0,0,27,,40,0,,1,0,0,0,20,4,0,0,0,1,3,,1,0,0,,0,1,200,"bite +21 (2d8+12/19-20), 2 claws +21 (2d6+8/19-20), 2 wings +16 (1d8+4), tail slap +16 (2d6+12)",0,3,0,LE,0,10 (15 with bite),0,0,Adult Green Dragon,14,8,1,0,0,0,9,,3,poor,3,PFRPG Bestiary,5,0,0,3,"Alertness, Cleave, Flyby Attack, Great Cleave, Improved Critical (bite, claws), Iron Will, Power Attack",,0,12,3,3,0,8,10,25,3,"Common, Draconic, Elven, Sylvan",0,"trackless step, water breathing, woodland stride",,temperate forests,,1,0,0,,,triple,14,Chromatic Dragon,0,0,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",0,1,172,0,0,"19,200",0,0,NULL,15,,1,0,21,1,0,15d12+75,16,40
0,16,0,,1,,,5,"Bluff +12, Diplomacy +24, Fly +10, Intimidate +24, Knowledge (arcana, geography, history, local, nature) +20, Perception +25, Sense Motive +25, Spellcraft +24, Use Magic Device +24",0,,,7,dragon,0,5183,0,0,0,0,0,,0,0,1,20,0,0,,,27,1,22,28,5,1,,,0,5,12,,0,,solitary,1,1,28,,40,0,,0,0,0,0,20,4,0,0,0,1,5,,0,0,0,,0,1,200,"bite +22 (2d8+12), 2 claws +22 (2d6+8), 2 wings +20 (2d6+4), tail slap +20 (2d8+12)",0,6,0,CN,0,10 (15 with bite),1,0,Adult Lunar Dragon,15,8,1,0,0,0,9,,4,,6,PFRPG Bestiary 4,5,1,0,6,"Arcane Strike, Dazing Assault, Flyby Attack, Improved Initiative, Multiattack, Power Attack, Toughness, Wingover",,1,13,5,6,0,7,9,25,5,"Aklo, Aquan, Auran, Common, Draconic, Ignan",1,"no breath, starflight",,vacuum,,1,1,0,,,triple,14,Outer Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 3], [' tail slap ', 5]]",0,1,200,0,0,"25,600",0,0,NULL,15,,0,1,20,1,0,16d12+96,21,
0,15,0,,1,,,3,"Acrobatics +16 (+20 jump), Climb +26, Escape Artist +16, Fly +13, Intimidate +21, Perception +22, Sense Motive +22, Sleight of Hand +16, Stealth +15, Swim +26",0,extraplanar,,5,dragon,0,1180,1,1,0,0,0,,0,1,0,18,0,0,,,27,1,18,28,4,1,,,0,4,8,,1,,solitary,0,1,29,,40,0,,0,0,1,0,8,4,0,0,0,1,3,,0,0,1,,0,1,200,"bite +22 (2d6+12/19-20 plus 6 fire), 2 claws +22 (1d8+8/19-20), tail slap +17 (1d8+12), 2 wings +17 (1d6+4)",0,4,0,CN,0,5 (10 with bite),0,0,Adult Magma Dragon,16,8,0,1,0,0,10,fire,4,,4,PFRPG Bestiary 2,5,1,0,4,"Great Fortitude, Improved Critical (bite), Improved Critical (claws), Improved Initiative, Improved Vital Strike, Iron Will, Power Attack, Vital Strike",,0,12,4,5,0,10,12,13,3,"Common, Draconic, Dwarven, Elven, Ignan",0,superheated,,any mountains or underground (Plane of Fire),,0,1,0,,,triple,14,Primal Dragon,0,0,0,"[['bite ', 3], [' 2 claws ', 2], [' tail slap ', 2], [' 2 wings ', 2]]",0,1,172,1,0,"19,200",0,0,NULL,10,,0,1,21,1,0,15d12+75,17,
0,15,0,,1,,,5,"Bluff +24, Diplomacy +24, Fly +11, Knowledge (arcana) +24, Knowledge (history) +24, Knowledge (nature) +24, Perception +28, Sense Motive +28, Spellcraft +24, Swim +35, Use Magic Device +24",0,air,,6,dragon,0,2534,0,1,1,0,0,,0,0,1,20,0,0,,,27,1,21,28,5,1,,,0,5,10,,0,,solitary or clan (2-5),1,1,28,,40,1,,1,0,0,0,20,4,0,0,0,1,5,water,1,0,0,,0,1,,"bite +22 (2d8+12), 2 claws +22 (2d6+8), 2 wings +20 (1d8+4), tail slap +20 (2d6+12)",0,5,0,N,0,10 (15 with bite),1,0,Adult Mist Dragon,17,8,1,0,0,0,10,fire,5,poor,5,Tome of Horrors Complete,5,0,0,5,"Alertness, Combat Expertise, Flyby Attack, Great Fortitude, Hover, Improved Initiative, Multiattack, Wingover",,0,11,5,5,0,8,10,25,5,"Auran, Aquan, Celestial, Common, Draconic, Ignan, Sylvan",1,"mist form, water breathing",,temperate and warm forests and aquatic,,1,1,0,,,triple standard,14,Dragon,0,1,1,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",1,1,184,0,0,"12,800",0,0,NULL,15,,0,0,21,1,0,16d12+80,20,
0,15,0,,1,,,3,"Appraise +23, Bluff +23, Fly +12, Intimidate +23, Knowl. (arcana) +23, Perception +23, Sense Motive +23, Spellcraft +23, Stealth +12",0,fire,,4,dragon,0,123,0,0,0,0,0,,0,1,1,16,0,0,,,31,1,17,29,3,1,,,1,3,6,,0,,solitary,0,1,29,,40,0,,0,0,0,0,20,4,0,0,0,1,3,,0,0,0,,0,1,200,"bite +25 (2d8+15), 2 claws +25 (2d6+10), 2 wings +23 (1d8+5), tail slap +23 (2d6+15)",0,3,0,CE,0,10 (15 with bite),0,0,Adult Red Dragon,16,10,1,0,0,0,10,,1,poor,3,PFRPG Bestiary,6,1,0,3,"Cleave, Greater Vital Strike, Improved Initiative, Improved Iron Will, Improved Vital Strike, Iron Will, Multiattack, Power Attack, Vital Strike",,0,14,3,3,0,8,10,26,3,"Common, Draconic, Dwarven, Orc",1,,,warm mountains,,0,1,0,,,triple,16,Chromatic Dragon,1,0,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",0,1,212,0,0,"38,400",0,0,NULL,15,,0,1,23,1,0,17d12+102,16,
0,14,0,,1,,,5,"Diplomacy +23, Fly +10, Intimidate +23, Knowledge (arcana) +23, Knowledge (geography) +23, Knowledge (nature) +23, Perception +27, Sense Motive +27, Stealth +10, Survival +23, Swim +34",0,water,,6,dragon,0,2040,0,1,1,0,0,,0,1,0,20,0,1,,,27,1,21,28,5,1,,,0,5,10,,0,,solitary,1,1,28,,40,0,,1,0,0,0,20,4,0,0,0,1,5,,1,0,0,,0,1,,"bite +22 (2d8+12), 2 claws +22 (2d6+8), gore +21 (2d6+12), tail slap +19 (2d6+12)",0,5,0,CG,0,10 (15 with bite and gore),1,0,Adult Sea Dragon,16,8,0,0,0,0,11,,7,poor,5,PFRPG Bestiary 3,5,1,0,5,"Alertness, Great Fortitude, Improved Initiative, Lightning Reflexes, Lunge, Multiattack, Weapon Focus (bite and claw)",,0,12,5,5,0,8,10,25,5,"Aquan, Auran, Celestial, Common, Draconic, Elven",0,"change shape, unfettered swimmer, water breathing",,any water,,0,1,0,,,triple,14,Imperial Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' gore ', 3], [' tail slap ', 3]]",1,1,172,0,0,"19,200",0,0,NULL,15,,1,1,21,1,0,15d12+75,20,
0,17,0,,1,,,5,"Acrobatics +17, Diplomacy +25, Fly +16, Heal +25, Intimidate +25, Knowledge (arcana, local, nobility) +25, Perception +25, Sense Motive +25, Spellcraft +25",0,cold,,6,dragon,0,141,0,0,0,0,0,,0,0,0,20,0,0,,,27,1,21,29,5,1,,,0,5,10,,0,,solitary,1,1,29,,40,0,,0,0,0,0,20,4,0,1,0,1,5,,0,0,0,,0,1,200,"bite +24 (2d8+12), 2 claws +23 (2d6+8), 2 wings +21 (1d8+4), tail slap +21 (2d6+12)",0,5,0,LG,0,10 (15 with bite),1,0,Adult Silver Dragon,15,8,1,1,0,0,12,,9,average,5,PFRPG Bestiary,5,1,1,5,"Flyby Attack, Hover, Improved Initiative, Iron Will, Lighting Reflexes, Multiattack, Power Attack, Vital Strike, Weapon Focus (bite)",,0,14,5,6,0,8,10,25,5,"Auran, Common, Draconic, Dwarven, Giant, Terran",0,change shape,,temperate mountains,,0,1,0,,,triple,14,Metallic Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' 2 wings ', 2], [' tail slap ', 3]]",0,1,195,1,0,"38,400",0,0,NULL,15,,0,1,21,1,0,17d12+85,20,
0,17,0,,1,,,5,"Acrobatics +19 (+23 when jumping), Diplomacy +24, Fly +19, Heal +24, Knowledge (arcana) +24, Knowledge (geography) +24, Knowledge (religion) +24, Perception +30, Perform (sing) +24, Sense Motive +24, Spellcraft +24",0,air,,6,dragon,0,2043,0,0,1,0,0,,0,0,0,20,0,1,,,27,1,21,29,5,1,,,0,5,10,,0,,solitary,1,1,29,,40,0,,0,0,0,1,20,4,0,1,0,1,5,,0,0,0,,0,1,,"bite +22 (2d8+12/19-20), 2 claws +22 (2d6+8), gore +22 (2d6+12), tail slap +20 (2d6+12)",0,5,0,LG,0,10 (15 with bite and gore),1,0,Adult Sky Dragon,15,8,1,1,0,0,12,,9,good,5,PFRPG Bestiary 3,5,0,1,5,"Flyby Attack, Hover, Improved Critical (bite), Improved Initiative, Iron Will, Lightning Reflexes, Multiattack, Skill Focus (Perception)",,0,13,5,6,0,8,10,25,5,"Auran, Celestial, Common, Draconic, Infernal, Sylvan",0,"borne aloft, change shape",,temperate or warm mountains,,0,1,0,,,triple,14,Imperial Dragon,0,1,0,"[['bite ', 5], [' 2 claws ', 3], [' gore ', 3], [' tail slap ', 3]]",1,1,184,1,0,"25,600",0,0,NULL,15,,0,0,21,1,1,16d12+80,20,
0,15,0,,1,,,5,"Diplomacy +25, Fly +13, Heal +21, Knowledge (arcana) +24, Knowledge (history) +24, Knowledge (nature) +24, Knowledge (planes) +24, Knowledge (religion) +24, Linguistics +9, Perception +23, Sense Motive +23",0,fire,,4,dragon,0,5186,0,0,1,0,0,,0,0,0,19,0,0,,,28,1,16,27,4,1,,,0,4,6,,0,,solitary,1,1,28,,50,1,,1,0,0,1,20,4,1,1,0,1,5,,1,1,0,,0,1,,"bite +24 (2d8+13), 2 claws +24 (2d6+9), tail slap +22 (2d6+13), 2 wings +22 (1d8+4)",0,3,0,LN,0,10 (15 with bite),1,0,Adult Solar Dragon,15,9,0,0,0,0,13,,6,poor,3,PFRPG Bestiary 4,5,0,1,3,"Improved Initiative, Iron Will, Lightning Reflexes, Multiattack, Power Attack, Quick Channel, Selective Channeling, Silent Spell, Toughness",,0,13,4,3,0,9,13,25,5,"Auran, Celestial, Common, Draconic, Ignan, Sylvan, Terran",0,"no breath, starflight",,vacuum,,0,1,0,,,triple,15,Outer Dragon,0,1,1,"[['bite ', 5], [' 2 claws ', 3], [' tail slap ', 3], [' 2 wings ', 2]]",1,1,212,0,0,"25,600",0,0,NULL,15,,0,0,20,1,1,17d12+102,21,
0,18,0,,0,,,5,"Appraise +26, Bluff +26, Diplomacy +30, Fly -4, Heal +26, Intimidate +30, Knowledge (arcana) +26, Knowledge (history) +26, Knowledge (nobility) +26, Perception +26, Sense Motive +26, Spellcraft +26",0,,,6,dragon,0,2046,0,0,1,0,0,,0,0,1,20,1,0,,,31,1,21,30,5,1,,,1,5,10,,0,,solitary,1,1,30,,50,1,,0,0,0,0,20,4,0,1,0,1,5,,0,0,0,,0,1,,"bite +27 (2d8+15/19-20), 2 claws +26 (2d6+10), gore +26 (2d6+15), tail slap +24 (2d6+15)",0,5,0,N,0,10 (15 with bite and gore),1,1,Adult Sovereign Dragon,17,10,1,0,0,0,13,,5,poor,5,PFRPG Bestiary 3,6,1,1,5,"Flyby Attack, Hover, Improved Critical (bite), Improved Initiative, Iron Will, Lightning Reflexes, Multiattack, Persuasive, Weapon Focus (bite)",,0,15,5,5,0,8,10,26,5,"Abyssal, Auran, Celestial, Common, Draconic, Infernal",1,"change shape, dogmatic discordance",,any mountains,,0,1,0,,,triple,16,Imperial Dragon,1,1,1,"[['bite ', 5], [' 2 claws ', 3], [' gore ', 3], [' tail slap ', 3]]",1,1,225,0,0,"51,200",0,0,NULL,15,,0,1,23,1,0,18d12+108,20,
